ORTHO,GPMATCH,LESSON,READING,WRITING
y,(y-i),4,1,0
yaourt,(y-j.a-a.ou-u.r-R.t-t),60,1,0
yeux,(y-j.eu-2.x-#),60,1,0
zèbre,(z-z.è-E.b-b.r-R.e-%),35,1,0
zéro,(z-z.é-e.r-R.o-o),35,1,0
zone,(z-z.o-o.n-n.e-#),35,1,0
zoo,(z-z.o-o.o-o),35,1,0
treize,(t-t.r-R.ei-E.z-z.e-#),35,1,0
vingt,(v-v.in-5.g-#.t-#),54,1,0
cinquante,(c-s.in-5.qu-k.an-@.t-t.e-#),38,1,0
hiver,(h-#.i-i.v-v.e-E.r-R),50,1,0
printemps,(p-p.r-R.in-5.t-t.em-@.p-#.s-#),54,1,0
septembre,(s-s.e-E.p-p.t-t.em-@.b-b.r-R.e-%),40,1,0
vert,(v-v.e-E.r-R.t-#),37,1,0
bleue,(b-b.l-l.eu-2.e-#),39,1,0
violet,(v-v.i-j.o-O.l-l.et-E),48,1,0
copine,(c-k.o-O.p-p.i-i.n-n.e-#),22,1,0
papy,(p-p.a-a.p-p.y-i),20,1,0
professeur,(p-p.r-R.o-O.f-f.e-E.ss-s.eu-9.r-R),39,1,0
récréation,(r-R.é-e.c-k.r-R.é-e.a-a.t-s.i-j.on-§),56,1,0
dictionnaire,(d-d.i-i.c-k.t-s.i-j.o-O.nn-n.ai-E.r-R.e-#),56,1,0
calculatrice,(c-k.a-a.l-l.c-k.u-y.l-l.a-a.t-t.r-R.i-i.c-s.e-#),38,1,0
chevalier,(ch-S.e-%.v-v.a-a.l-l.i-j.er-e),46,1,0
bisou,(b-b.i-i.s-z.ou-u),45,1,0
câlin,(c-k.â-a.l-l.in-5),34,1,0
bobo,(b-b.o-o.b-b.o-o),24,1,0
dodo,(d-d.o-o.d-d.o-o),18,1,0
doudou,(d-d.ou-u.d-d.ou-u),18,1,0
nounours,(n-n.ou-u.n-n.ou-u.r-R.s-#),13,1,0
anniversaire,(a-a.nn-n.i-i.v-v.e-E.r-R.s-s.ai-E.r-R.e-#),37,1,0
noël,(n-n.o-O.ë-E.l-l),23,1,0
pâques,(p-p.â-a.qu-k.e-#.s-#),27,1,0
balançoire,(b-b.a-a.l-l.an-@.ç-s.oi-wa.r-R.e-#),38,1,0
toboggan,(t-t.o-O.b-b.o-O.gg-g.an-@),30,1,0
histoire,(h-#.i-i.s-s.t-t.oi-wa.r-R.e-#),50,1,0
licorne,(l-l.i-i.c-k.o-O.r-R.n-n.e-#),22,1,0
bonheur,(b-b.o-O.n-n.h-#.eu-9.r-R),50,1,0
lama,(l-l.a-a.m-m.a-a),5,1,0
sali,(s-s.a-a.l-l.i-i),8,1,0
lasso,(l-l.a-a.ss-s.o-o),8,1,0
semé,(s-s.e-%.m-m.é-e),9,1,0
lavé,(l-l.a-a.v-v.é-e),10,1,0
sas,(s-s.a-a.s-s),8,1,0
vissé,(v-v.i-i.ss-s.é-e),10,1,0
vis,(v-v.i-i.s-#),13,1,0
villa,(v-v.i-i.ll-l.a-a),10,1,0
râlé,(r-R.â-a.l-l.é-e),11,1,0
survolé,(s-s.u-y.r-R.v-v.o-O.l-l.é-e),11,1,0
sou,(s-s.ou-u),12,1,0
roulé,(r-R.ou-u.l-l.é-e),12,1,0
sonnerie,(s-s.o-O.nn-n.e-#.r-R.i-i.e-#),13,1,0
sonné,(s-s.o-O.nn-n.é-e),13,1,0
louve,(l-l.ou-u.v-v.e-#),13,1,0
salue,(s-s.a-a.l-l.u-y.e-#),13,1,0
narval,(n-n.a-a.r-R.v-v.a-a.l-l),13,1,0
orne,(o-O.r-R.n-n.e-#),13,1,0
rit,(r-R.i-i.t-#),13,1,0
fut,(f-f.u-y.t-#),15,1,0
dure,(d-d.u-y.r-R.e-#),18,1,0
tata,(t-t.a-a.t-t.a-a),19,1,0
m,(m-m),5,1,0
amenée,(a-a.m-m.e-#.n-n.é-e.e-#),13,1,0
pédale,(p-p.é-e.d-d.a-a.l-l.e-#),20,1,0
part,(p-p.a-a.r-R.t-#),20,1,0
lâché,(l-l.â-a.ch-S.é-e),16,1,0
jolie,(j-Z.o-O.l-l.i-i.e-#),17,1,0
lis,(l-l.i-i.s-#),13,1,0
cascade,(c-k.a-a.s-s.c-k.a-a.d-d.e-#),22,1,0
roche,(r-R.o-O.ch-S.e-#),16,1,0
suis,(s-s.u-8.i-i.s-#),13,1,0
duré,(d-d.u-y.r-R.é-e),18,1,0
crêpe,(c-k.r-R.ê-E.p-p.e-#),23,1,0
balade,(b-b.a-a.l-l.a-a.d-d.e-#),24,1,0
galope,(g-g.a-a.l-l.o-O.p-p.e-#),25,1,0
pirogue,(p-p.i-i.r-R.o-O.gu-g.e-#),25,1,0
chaviré,(ch-S.a-a.v-v.i-i.r-R.é-e),16,1,0
ravi,(r-R.a-a.v-v.i-i),11,1,0
conduira,(c-k.on-§.d-d.u-8.i-i.r-R.a-a),26,1,0
survole,(s-s.u-y.r-R.v-v.o-O.l-l.e-#),13,1,0
gratte,(g-g.r-R.a-a.tt-t.e-#),25,1,0
ils,(i-i.l-l.s-#),13,1,0
font,(f-f.on-§.t-#),26,1,0
ronronne,(r-R.on-§.r-R.o-O.nn-n.e-#),26,1,0
canapé,(c-k.a-a.n-n.a-a.p-p.é-e),22,1,0
tricote,(t-t.r-R.i-i.c-k.o-O.t-t.e-#),22,1,0
taquine,(t-t.a-a.qu-k.i-i.n-n.e-#),27,1,0
remue,(r-R.e-%.m-m.u-y.e-#),13,1,0
ballade,(b-b.a-a.ll-l.a-a.d-d.e-#),24,1,0
bloque,(b-b.l-l.o-O.qu-k.e-#),27,1,0
es,(e-E.s-#),37,1,0
gravit,(g-g.r-R.a-a.v-v.i-i.t-#),25,1,0
lentement,(l-l.en-@.t-t.e-#.m-m.en-@.t-#),29,1,0
dents,(d-d.en-@.t-#.s-#),29,1,0
papi,(p-p.a-a.p-p.i-i),20,1,0
tâche,(t-t.â-a.ch-S.e-#),19,1,0
vit,(v-v.i-i.t-#),13,1,0
judoka,(j-Z.u-y.d-d.o-O.k-k.a-a),32,1,0
enfile,(en-@.f-f.i-i.l-l.e-#),29,1,0
kimono,(k-k.i-i.m-m.o-O.n-n.o-o),32,1,0
sais,(s-s.ai-E.s-#),33,1,0
lutin,(l-l.u-y.t-t.in-5),34,1,0
carottes,(c-k.a-a.r-R.o-O.tt-t.e-#.s-#),22,1,0
sent,(s-s.en-@.t-#),29,1,0
ordures,(o-O.r-R.d-d.u-y.r-R.e-#.s-#),18,1,0
mouette,(m-m.ou-w.e-E.tt-t.e-#),37,1,0
chips,(ch-S.i-i.p-p.s-s),20,1,0
quelle,(qu-k.e-E.ll-l.e-#),37,1,0
vacances,(v-v.a-a.c-k.an-@.c-s.e-#.s-#),38,1,0
dessines,(d-d.e-e.ss-s.i-i.n-n.e-#.s-#),37,1,0
cyclone,(c-s.y-i.c-k.l-l.o-o.n-n.e-#),38,1,0
soldats,(s-s.o-O.l-l.d-d.a-a.t-#.s-#),18,1,0
ont,(on-§.t-#),26,1,0
pris,(p-p.r-R.i-i.s-#),20,1,0
embuscade,(em-@.b-b.u-y.s-s.c-k.a-a.d-d.e-#),40,1,0
courut,(c-k.ou-u.r-R.u-y.t-#),22,1,0
vers,(v-v.e-E.r-R.s-#),37,1,0
tranches,(t-t.r-R.an-@.ch-S.e-#.s-#),30,1,0
bambou,(b-b.am-@.b-b.ou-u),41,1,0
décoré,(d-d.é-e.c-k.o-O.r-R.é-e),22,1,0
trombone,(t-t.r-R.om-§.b-b.o-O.n-n.e-#),42,1,0
pommes,(p-p.o-O.mm-m.e-#.s-#),20,1,0
compote,(c-k.om-§.p-p.o-O.t-t.e-#),42,1,0
fées,(f-f.é-e.e-#.s-#),15,1,0
lionne,(l-l.i-j.o-O.nn-n.e-#),13,1,0
impolie,(im-5.p-p.o-O.l-l.i-i.e-#),43,1,0
ajouté,(a-a.j-Z.ou-u.t-t.é-e),19,1,0
romarin,(r-R.o-O.m-m.a-a.r-R.in-5),34,1,0
ragoût,(r-R.a-a.g-g.oû-u.t-#),25,1,0
étendu,(é-e.t-t.en-@.d-d.u-y),29,1,0
spectacle,(s-s.p-p.e-E.c-k.t-t.a-a.c-k.l-l.e-%),37,1,0
roses,(r-R.o-o.s-z.e-#.s-#),45,1,0
décolle,(d-d.é-e.c-k.o-O.ll-l.e-#),22,1,0
compris,(c-k.om-§.p-p.r-R.i-i.s-#),42,1,0
ruse,(r-R.u-y.s-z.e-#),45,1,0
assis,(a-a.ss-s.i-i.s-#),13,1,0
cerf,(c-s.e-E.r-R.f-#),54,1,0
as,(a-a.s-#),13,1,0
ans,(an-@.s-#),30,1,0
noué,(n-n.ou-w.é-e),13,1,0
mât,(m-m.â-a.t-#),13,1,0
fané,(f-f.a-a.n-n.é-e),15,1,0
mûri,(m-m.û-y.r-R.i-i),11,1,0
mis,(m-m.i-i.s-#),13,1,0
flore,(f-f.l-l.o-O.r-R.e-#),15,1,0
filé,(f-f.i-i.l-l.é-e),15,1,0
mâche,(m-m.â-a.ch-S.e-#),16,1,0
réjouis,(r-R.é-e.j-Z.ou-w.i-i.s-#),17,1,0
dune,(d-d.u-y.n-n.e-#),18,1,0
limonade,(l-l.i-i.m-m.o-O.n-n.a-a.d-d.e-#),18,1,0
douché,(d-d.ou-u.ch-S.é-e),18,1,0
finis,(f-f.i-i.n-n.i-i.s-#),15,1,0
tartine,(t-t.a-a.r-R.t-t.i-i.n-n.e-#),19,1,0
admire,(a-a.d-d.m-m.i-i.r-R.e-#),18,1,0
irons,(i-i.r-R.on-§.s-#),26,1,0
volets,(v-v.o-O.l-l.et-E.s-#),48,1,0
dames,(d-d.a-a.m-m.e-#.s-#),18,1,0
mangent,(m-m.an-@.g-Z.ent-#),49,1,0
bébés,(b-b.é-e.b-b.é-e.s-#),24,1,0
dorment,(d-d.o-O.r-R.m-m.ent-#),49,1,0
roulent,(r-R.ou-u.l-l.ent-#),49,1,0
chats,(ch-S.a-a.t-#.s-#),16,1,0
grimpent,(g-g.r-R.im-5.p-p.ent-#),49,1,0
confidentiel,(c-k.on-§.f-f.i-i.d-d.en-@.t-s.i-j.e-E.l-l),56,1,0
boit,(b-b.oi-wa.t-#),24,1,0
biberon,(b-b.i-i.b-b.e-#.r-R.on-§),26,1,0
fourrée,(f-f.ou-u.rr-R.é-e.e-#),15,1,0
bonbons,(b-b.on-§.b-b.on-§.s-#),26,1,0
cygne,(c-s.y-i.gn-N.e-#),52,1,0
flotte,(f-f.l-l.o-O.tt-t.e-#),19,1,0
vignes,(v-v.i-i.gn-N.e-#.s-#),52,1,0
poussent,(p-p.ou-u.ss-s.ent-#),49,1,0
vignoble,(v-v.i-i.gn-N.o-O.b-b.l-l.e-%),52,1,0
guignol,(gu-g.i-i.gn-N.o-O.l-l),52,1,0
viens,(v-v.ien-j5.s-#),47,1,0
manges,(m-m.an-@.g-Z.e-#.s-#),44,1,0
restaurant,(r-R.e-E.s-s.t-t.au-O.r-R.an-@.t-#),37,1,0
mangez,(m-m.an-@.g-Z.ez-e),53,1,0
marches,(m-m.a-a.r-R.ch-S.e-#.s-#),16,1,0
marchez,(m-m.a-a.r-R.ch-S.ez-e),53,1,0
vend,(v-v.en-@.d-#),54,1,0
légumes,(l-l.é-e.g-g.u-y.m-m.e-#.s-#),25,1,0
descendu,(d-d.e-e.en-@.d-d.u-y),37,1,0
vieux,(v-v.i-j.eu-2.x-#),39,1,0
rend,(r-R.en-@.d-#),54,1,0
longs,(l-l.on-§.g-#.s-#),54,1,0
trophée,(t-t.r-R.o-O.é-e.e-#),19,1,0
éclaire,(é-e.c-k.l-l.ai-E.r-R.e-#),33,1,0
bateaux,(b-b.a-a.t-t.eau-o.x-#),49,1,0
payons,(p-p.ay-Ej.on-§.s-#),58,1,0
loyer,(l-l.oy-waj.er-e),58,1,0
balaie,(b-b.a-a.l-l.ai-E.e-#),33,1,0
miettes,(m-m.i-j.e-E.tt-t.e-#.s-#),37,1,0
envoyez,(en-@.v-v.oy-waj.ez-e),58,1,0
seiches,(s-s.ei-E.ch-S.e-#.s-#),33,1,0
médaille,(m-m.é-e.d-d.a-a.e-#),18,1,0
bouilloire,(b-b.ou-u.oi-wa.r-R.e-#),24,1,0
valse,(v-v.a-a.l-l.s-s.e-#),13,1,0
alarme,(a-a.l-l.a-a.r-R.m-m.e-#),13,1,0
olive,(o-O.l-l.i-i.v-v.e-#),13,1,0
chassé,(ch-S.a-a.ss-s.é-e),16,1,0
truite,(t-t.r-R.u-8.i-i.t-t.e-#),19,1,0
picore,(p-p.i-i.c-k.o-O.r-R.e-#),22,1,0
gourde,(g-g.ou-u.r-R.d-d.e-#),25,1,0
légume,(l-l.é-e.g-g.u-y.m-m.e-#),25,1,0
quiche,(qu-k.i-i.ch-S.e-#),27,1,0
téléski,(t-t.é-e.l-l.é-e.s-s.k-k.i-i),32,1,0
glacée,(g-g.l-l.a-a.c-s.é-e.e-#),38,1,0
renversé,(r-R.en-@.v-v.e-E.r-R.s-s.é-e),37,1,0
mignon,(m-m.i-i.gn-N.on-§),52,1,0
noyer,(n-n.oy-waj.er-e),58,1,0
regardons,(r-R.e-%.g-g.a-a.r-R.d-d.on-§.s-#),26,1,0
frites,(f-f.r-R.i-i.t-t.e-#.s-#),19,1,0
domino,(d-d.o-O.m-m.i-i.n-n.o-o),18,1,0
